User Name: Ishita Rao
Account Number: 111111010
Bank: First Bank
Branch: Miami
IFSC: BANK0000010

Date,Transaction ID,Description,Debit,Credit,Balance
2026-10-21,TXN10077,Money Transfer,1667.38,,-32376.5
2026-10-22,TXN10078,Insurance Payment,98.56,,-32475.06
2026-10-23,TXN10079,Salary,,4830.6,-27644.46
2026-10-24,TXN10080,Mobile Recharge,1709.87,,-29354.33
2026-10-25,TXN10081,Electricity Bill,1450.57,,-30804.9
2026-10-26,TXN10082,Salary,,708.06,-30096.84
2026-10-27,TXN10083,Refund,,3950.77,-26146.07
2026-10-28,TXN10084,Salary,,4915.94,-21230.13
2026-10-01,TXN10085,Grocery Store,367.14,,-21597.27
2026-10-02,TXN10086,Insurance Payment,325.48,,-21922.75
2026-10-03,TXN10087,Money Transfer,831.31,,-22754.06
2026-10-04,TXN10088,Electricity Bill,1972.42,,-24726.48
2026-10-05,TXN10089,Online Shopping,205.5,,-24931.98
2026-10-06,TXN10090,Electricity Bill,882.16,,-25814.14
2026-10-07,TXN10091,Salary,,3579.69,-22234.45
2026-10-08,TXN10092,Grocery Store,1780.69,,-24015.14
2026-10-09,TXN10093,Insurance Payment,1733.19,,-25748.33
2026-10-10,TXN10094,Subscription,1663.31,,-27411.64
2026-10-11,TXN10095,Subscription,875.8,,-28287.44
2026-10-12,TXN10096,Fuel,1499.72,,-29787.16
2026-10-13,TXN10097,Electricity Bill,568.49,,-30355.65
2026-10-14,TXN10098,Restaurant,276.06,,-30631.71
2026-10-15,TXN10099,Fuel,65.11,,-30696.82
2026-10-16,TXN10100,Mobile Recharge,1239.06,,-31935.88
