User Name: Rudra Verma
Account Number: 111111015
Bank: Evergreen Bank
Branch: Philadelphia
IFSC: BANK0000015

Date,Transaction ID,Description,Debit,Credit,Balance
2026-03-03,TXN15031,Restaurant,202.7,,2985.27
2026-03-04,TXN15032,Grocery Store,656.9,,2328.37
2026-03-05,TXN15033,Fuel,670.62,,1657.75
2026-03-06,TXN15034,Insurance Payment,705.55,,952.2
2026-03-07,TXN15035,Insurance Payment,1574.57,,-622.37
2026-03-08,TXN15036,Grocery Store,975.17,,-1597.54
2026-03-09,TXN15037,Salary,,3543.76,1946.22
2026-03-10,TXN15038,Mobile Recharge,783.49,,1162.73
2026-03-11,TXN15039,Grocery Store,1859.57,,-696.84
2026-03-12,TXN15040,Subscription,230.07,,-926.91
2026-03-13,TXN15041,Salary,,686.2,-240.71
2026-03-14,TXN15042,ATM Withdrawal,1891.77,,-2132.48
2026-03-15,TXN15043,Online Shopping,1654.44,,-3786.92
2026-03-16,TXN15044,Money Transfer,987.89,,-4774.81
2026-03-17,TXN15045,Insurance Payment,133.95,,-4908.76
2026-03-18,TXN15046,ATM Withdrawal,975.2,,-5883.96
2026-03-19,TXN15047,Salary,,3063.11,-2820.85
2026-03-20,TXN15048,Insurance Payment,501.96,,-3322.81
2026-03-21,TXN15049,Money Transfer,925.78,,-4248.59
2026-03-22,TXN15050,Subscription,548.47,,-4797.06
2026-03-23,TXN15051,Salary,,3248.62,-1548.44
2026-03-24,TXN15052,ATM Withdrawal,699.56,,-2248.0
2026-03-25,TXN15053,Fuel,1678.81,,-3926.81
2026-03-26,TXN15054,Mobile Recharge,727.29,,-4654.1
2026-03-27,TXN15055,Money Transfer,1873.4,,-6527.5
2026-03-28,TXN15056,Grocery Store,1211.14,,-7738.64
2026-03-01,TXN15057,Grocery Store,1119.51,,-8858.15
2026-03-02,TXN15058,ATM Withdrawal,1611.37,,-10469.52
2026-03-03,TXN15059,Mobile Recharge,79.32,,-10548.84
2026-03-04,TXN15060,Fuel,1833.52,,-12382.36
2026-03-05,TXN15061,Money Transfer,807.47,,-13189.83
2026-03-06,TXN15062,Refund,,512.69,-12677.14
2026-03-07,TXN15063,Grocery Store,536.39,,-13213.53
2026-03-08,TXN15064,Refund,,1989.52,-11224.01
2026-03-09,TXN15065,Electricity Bill,1384.6,,-12608.61
2026-03-10,TXN15066,Restaurant,1009.26,,-13617.87
2026-03-11,TXN15067,ATM Withdrawal,1229.48,,-14847.35
2026-03-12,TXN15068,Subscription,488.96,,-15336.31
2026-03-13,TXN15069,ATM Withdrawal,1717.78,,-17054.09
2026-03-14,TXN15070,Fuel,1728.32,,-18782.41
2026-03-15,TXN15071,Subscription,1894.95,,-20677.36
2026-03-16,TXN15072,Subscription,1172.93,,-21850.29
2026-03-17,TXN15073,Restaurant,1755.36,,-23605.65
2026-03-18,TXN15074,Online Shopping,704.5,,-24310.15
2026-03-19,TXN15075,Restaurant,720.03,,-25030.18
2026-03-20,TXN15076,Subscription,1246.71,,-26276.89
2026-03-21,TXN15077,Money Transfer,994.21,,-27271.1
2026-03-22,TXN15078,Salary,,2272.7,-24998.4
2026-03-23,TXN15079,Money Transfer,58.93,,-25057.33
2026-03-24,TXN15080,Online Shopping,1431.26,,-26488.59
2026-03-25,TXN15081,Insurance Payment,1685.07,,-28173.66
2026-03-26,TXN15082,Fuel,432.13,,-28605.79
2026-03-27,TXN15083,Refund,,2975.09,-25630.7
2026-03-28,TXN15084,Restaurant,769.12,,-26399.82
2026-03-01,TXN15085,Electricity Bill,1961.33,,-28361.15
2026-03-02,TXN15086,Fuel,1064.68,,-29425.83
2026-03-03,TXN15087,Salary,,4979.95,-24445.88
2026-03-04,TXN15088,Subscription,960.41,,-25406.29
2026-03-05,TXN15089,Online Shopping,1669.49,,-27075.78
2026-03-06,TXN15090,Fuel,1568.08,,-28643.86
2026-03-07,TXN15091,Restaurant,946.09,,-29589.95
2026-03-08,TXN15092,Money Transfer,1975.16,,-31565.11
2026-03-09,TXN15093,Fuel,1925.89,,-33491.0
2026-03-10,TXN15094,ATM Withdrawal,581.22,,-34072.22
2026-03-11,TXN15095,Online Shopping,1531.71,,-35603.93
2026-03-12,TXN15096,Restaurant,1997.69,,-37601.62
2026-03-13,TXN15097,ATM Withdrawal,958.71,,-38560.33
2026-03-14,TXN15098,Subscription,1187.87,,-39748.2
2026-03-15,TXN15099,Electricity Bill,243.57,,-39991.77
2026-03-16,TXN15100,Fuel,541.23,,-40533.0
